date,week,year_x,region,urgences_grippe,urgences_totales,temperature,humidity,region_code,population_totale,pct_65_plus,year_y,source,vaccination_2020,vaccination_2021,vaccination_2022,vaccination_2023,vaccination_2024,vaccination_2025,incidence_nationale,risk_density,risk_age,risk_weather,risk_vaccination,month,risk_seasonal,urgences_ma4,urgences_trend,risk_trend,urgences_zscore,risk_anomaly,alert_score
2024-02-11,6,2024,Hauts-de-France,56.0,558.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,35.63,2,1,1,1,2,2,58.25,0.9613733905579399,1,-1.664973744579712,1,65.0
2024-02-18,7,2024,Hauts-de-France,82.0,817.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,40.41,2,1,1,1,2,2,70.75,1.1590106007067138,1,-0.5713488849820905,1,65.0
2024-02-25,8,2024,Hauts-de-France,86.0,859.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,40.27,2,1,1,1,2,2,77.0,1.1168831168831168,1,-0.4030989065824564,1,65.0
2024-03-03,9,2024,Hauts-de-France,102.0,1021.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,38.89,2,1,1,1,3,2,81.5,1.2515337423312884,1,-2.261337361087677,2,70.0
2024-03-10,10,2024,Hauts-de-France,135.0,1355.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,60.35,2,1,1,1,3,2,101.25,1.3333333333333333,1,-1.0114294276328877,1,65.0
2024-03-17,11,2024,Hauts-de-France,180.0,1804.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,72.37,2,1,1,1,3,2,125.75,1.4314115308151094,1,0.6929904816236433,1,65.0
2024-03-24,12,2024,Hauts-de-France,165.0,1651.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,59.87,2,1,1,1,3,2,145.5,1.134020618556701,1,0.12485051187146637,1,65.0
2024-03-31,13,2024,Hauts-de-France,210.0,2101.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,73.61,2,1,1,1,3,2,172.5,1.2173913043478262,1,1.8292704211279973,1,65.0
2024-04-07,14,2024,Hauts-de-France,196.0,1960.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,53.34,2,1,1,1,4,1,187.75,1.043941411451398,1,-1.145826752318589,1,57.50000000000001
2024-04-14,15,2024,Hauts-de-France,204.0,2040.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,69.75,2,1,1,1,4,1,193.75,1.0529032258064517,1,-0.8752655357144357,1,57.50000000000001
2024-04-21,16,2024,Hauts-de-France,243.0,2428.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,75.08,2,1,1,1,4,1,213.25,1.1395076201641265,1,0.4437203952308115,1,57.50000000000001
2024-04-28,17,2024,Hauts-de-France,276.0,2764.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,66.71,2,1,1,1,4,1,229.75,1.2013057671381937,1,1.5597854137229439,1,57.50000000000001
2024-05-05,18,2024,Hauts-de-France,259.0,2593.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,77.29,2,1,1,1,5,1,245.5,1.054989816700611,1,-0.45175210914140457,1,57.50000000000001
2024-05-12,19,2024,Hauts-de-France,228.0,2276.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,108.25,2,1,1,1,5,1,251.5,0.9065606361829026,1,-1.6996614007300364,1,57.50000000000001
2024-05-19,20,2024,Hauts-de-France,252.0,2517.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,85.41,2,1,1,1,5,1,253.75,0.993103448275862,1,-0.7335380782098053,1,57.50000000000001
2024-05-26,21,2024,Hauts-de-France,283.0,2828.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,109.32,2,1,1,1,5,1,255.5,1.1076320939334638,1,0.5143712133788264,1,57.50000000000001
2024-06-02,22,2024,Hauts-de-France,280.0,2795.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,84.65,2,1,1,1,6,1,260.75,1.0738255033557047,1,-0.02294012458283279,1,57.50000000000001
2024-06-09,23,2024,Hauts-de-France,295.0,2946.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,91.27,2,1,1,1,6,1,277.5,1.063063063063063,1,0.665263612902151,1,57.50000000000001
2024-06-16,24,2024,Hauts-de-France,279.0,2792.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,90.07,2,1,1,1,6,1,284.25,0.9815303430079155,1,-0.06882037374849838,1,57.50000000000001
2024-06-23,25,2024,Hauts-de-France,293.0,2930.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,101.8,2,1,1,1,6,1,286.75,1.021795989537925,1,0.5735031145708198,1,57.50000000000001
2024-06-30,26,2024,Hauts-de-France,246.0,2461.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,74.4,2,1,1,1,6,1,278.25,0.8840970350404312,1,-1.5828685962154625,1,57.50000000000001
2024-07-07,27,2024,Hauts-de-France,275.0,2753.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,88.43,2,1,1,1,7,1,273.25,1.0064043915827996,1,0.789465281618258,1,57.50000000000001
2024-07-14,28,2024,Hauts-de-France,300.0,3005.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,87.54,2,1,1,1,7,1,278.5,1.0771992818671454,1,1.876652639778996,1,57.50000000000001
2024-07-21,29,2024,Hauts-de-France,270.0,2700.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,71.97,2,1,1,1,7,1,272.75,0.9899175068744271,1,0.5720278099861104,1,57.50000000000001
2024-07-28,30,2024,Hauts-de-France,215.0,2148.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,56.19,2,1,1,1,7,1,265.0,0.8113207547169812,1,-1.8197843779675131,1,57.50000000000001
2024-08-04,31,2024,Hauts-de-France,232.0,2321.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,80.89,2,1,1,1,8,1,254.25,0.9124877089478859,1,1.0973247385587837,1,57.50000000000001
2024-08-11,32,2024,Hauts-de-France,225.0,2246.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,74.88,2,1,1,1,8,1,235.5,0.9554140127388535,1,0.847150582240798,1,57.50000000000001
2024-08-18,33,2024,Hauts-de-France,201.0,2012.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,75.57,2,1,1,1,8,1,218.25,0.9209621993127147,1,-0.01058938227801028,1,57.50000000000001
2024-08-25,34,2024,Hauts-de-France,204.0,2042.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,69.46,2,1,1,1,8,1,215.5,0.9466357308584686,1,0.09662811328684076,1,57.50000000000001
2024-09-01,35,2024,Hauts-de-France,179.0,1795.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,60.61,2,1,1,1,9,1,202.25,0.8850432632880099,1,1.5350428205052784,1,57.50000000000001
2024-09-08,36,2024,Hauts-de-France,141.0,1412.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,56.84,2,1,1,1,9,1,181.25,0.7779310344827586,1,0.24793718989626276,1,57.50000000000001
2024-09-15,37,2024,Hauts-de-France,103.0,1031.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,61.52,2,1,1,1,9,1,156.75,0.6570972886762361,1,-1.0391684407127528,1,57.50000000000001
2024-09-22,38,2024,Hauts-de-France,124.0,1244.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,41.16,2,1,1,1,9,1,136.75,0.906764168190128,1,-0.3278732237972442,1,57.50000000000001
2024-09-29,39,2024,Hauts-de-France,76.0,759.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,21.81,2,1,1,1,9,1,111.0,0.6846846846846847,1,-1.9536908624612639,1,57.50000000000001
2024-10-06,40,2024,Hauts-de-France,91.0,909.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,22.21,2,1,1,1,10,1,98.5,0.9238578680203046,1,0.5198496367661304,1,57.50000000000001
2024-10-13,41,2024,Hauts-de-France,51.0,506.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,29.93,2,1,1,1,10,1,85.5,0.5964912280701754,1,-0.9945582686590119,1,57.50000000000001
2024-10-20,42,2024,Hauts-de-France,59.0,592.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,14.85,2,1,1,1,10,1,69.25,0.851985559566787,1,-0.6916766875739834,1,57.50000000000001
2024-10-27,43,2024,Hauts-de-France,39.0,391.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,13.94,2,1,1,1,10,1,60.0,0.65,1,-1.4488806402865546,1,57.50000000000001
2024-11-03,44,2024,Hauts-de-France,14.0,139.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,31.27,2,1,1,1,11,1,40.75,0.34355828220858897,1,-0.9988911720892583,1,57.50000000000001
2024-11-10,45,2024,Hauts-de-France,17.0,169.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,0.0,2,1,1,1,11,1,32.25,0.5271317829457365,1,-0.7749404822614174,1,57.50000000000001
2024-11-17,46,2024,Hauts-de-France,28.0,277.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,3.94,2,1,1,1,11,1,24.5,1.1428571428571428,1,0.04621204710733234,1,57.50000000000001
2024-11-24,47,2024,Hauts-de-France,33.0,330.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,1.03,2,1,1,1,11,1,23.0,1.434782608695652,1,0.4194631968204004,1,57.50000000000001
2024-12-01,48,2024,Hauts-de-France,10.0,99.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,7.2,2,1,1,1,12,2,22.0,0.45454545454545453,1,-0.7375286672261021,1,65.0
2024-12-08,49,2024,Hauts-de-France,10.0,100.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,20.22,2,1,1,1,12,2,20.25,0.49382716049382713,1,-0.7375286672261021,1,65.0
2024-12-15,50,2024,Hauts-de-France,7.0,66.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,19.59,2,1,1,1,12,2,15.0,0.4666666666666667,1,-0.9314605080106548,1,65.0
2024-12-22,51,2024,Hauts-de-France,15.0,153.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,0.0,2,1,1,1,12,2,10.5,1.4285714285714286,1,-0.41430893258518087,1,65.0
2024-12-29,52,2024,Hauts-de-France,6.0,56.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,18.89,2,1,1,1,12,2,9.5,0.631578947368421,1,-0.996104454938839,1,65.0
2025-01-05,1,2025,Hauts-de-France,11.0,105.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,2.67,2,1,1,1,1,2,9.75,1.1282051282051282,1,-1.5527154824711358,1,65.0
2025-01-12,2,2025,Hauts-de-France,41.0,413.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,6.68,2,1,1,1,1,2,18.25,2.2465753424657535,2,-0.17214518521359462,1,75.0
2025-01-19,3,2025,Hauts-de-France,41.0,408.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,27.63,2,1,1,1,1,2,24.75,1.6565656565656566,2,-0.17214518521359462,1,75.0
2025-01-26,4,2025,Hauts-de-France,21.0,209.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,26.05,2,1,1,1,1,2,28.5,0.7368421052631579,1,-1.0925253833852888,1,65.0
2025-02-02,5,2025,Hauts-de-France,78.0,777.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,51.94,2,1,1,1,2,2,45.25,1.723756906077348,2,-0.7395988633817245,1,75.0
2025-02-09,6,2025,Hauts-de-France,113.0,1125.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,30.69,2,1,1,1,2,2,63.25,1.7865612648221343,2,0.7325884476150735,1,75.0
2025-02-16,7,2025,Hauts-de-France,102.0,1023.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,41.25,2,1,1,1,2,2,78.5,1.2993630573248407,1,0.26990100701607983,1,65.0
2025-02-23,8,2025,Hauts-de-France,93.0,929.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,65.77,2,1,1,1,2,2,96.5,0.9637305699481865,1,-0.1086614443830968,1,65.0
2025-03-02,9,2025,Hauts-de-France,157.0,1569.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,54.66,2,1,1,1,3,2,116.25,1.3505376344086022,1,-0.17815747199636134,1,65.0
2025-03-09,10,2025,Hauts-de-France,159.0,1585.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,64.5,2,1,1,1,3,2,127.75,1.2446183953033267,1,-0.10240547602940442,1,65.0
2025-03-16,11,2025,Hauts-de-France,162.0,1618.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,65.42,2,1,1,1,3,2,142.75,1.1348511383537654,1,0.011222517921030975,1,65.0
2025-03-23,12,2025,Hauts-de-France,167.0,1667.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,67.52,2,1,1,1,3,2,161.25,1.035658914728682,1,0.2006025078384233,1,65.0
2025-03-30,13,2025,Hauts-de-France,182.0,1815.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,63.53,2,1,1,1,3,2,167.5,1.0865671641791044,1,0.7687424775906003,1,65.0
2025-04-06,14,2025,Hauts-de-France,224.0,2241.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,77.15,2,1,1,1,4,1,183.75,1.2190476190476192,1,-0.1988624942040525,1,57.50000000000001
2025-04-13,15,2025,Hauts-de-France,224.0,2235.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,92.0,2,1,1,1,4,1,199.25,1.124215809284818,1,-0.1988624942040525,1,57.50000000000001
2025-04-20,16,2025,Hauts-de-France,271.0,2707.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,94.68,2,1,1,1,4,1,225.25,1.2031076581576026,1,1.390684653345348,1,57.50000000000001
2025-04-27,17,2025,Hauts-de-France,243.0,2429.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,105.13,2,1,1,1,4,1,240.5,1.0103950103950103,1,0.4437203952308115,1,57.50000000000001
2025-05-04,18,2025,Hauts-de-France,316.0,3162.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,80.88,2,1,1,1,5,1,263.5,1.1992409867172675,1,1.842790781844144,1,57.50000000000001
2025-05-11,19,2025,Hauts-de-France,282.0,2821.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,120.83,2,1,1,1,5,1,278.0,1.014388489208633,1,0.47411607494048347,1,57.50000000000001
2025-05-18,20,2025,Hauts-de-France,278.0,2780.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,105.58,2,1,1,1,5,1,279.75,0.9937444146559428,1,0.31309552118711165,1,57.50000000000001
2025-05-25,21,2025,Hauts-de-France,294.0,2937.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,111.04,2,1,1,1,5,1,292.5,1.005128205128205,1,0.957177736200599,1,57.50000000000001
2025-06-01,22,2025,Hauts-de-France,304.0,3045.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,115.04,2,1,1,1,6,1,289.5,1.0500863557858378,1,1.0781858553931412,1,57.50000000000001
2025-06-08,23,2025,Hauts-de-France,290.0,2898.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,110.61,2,1,1,1,6,1,291.5,0.9948542024013722,1,0.43586236707382303,1,57.50000000000001
2025-06-15,24,2025,Hauts-de-France,301.0,3014.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,110.97,2,1,1,1,6,1,297.25,1.0126156433978133,1,0.9405451078961444,1,57.50000000000001
2025-06-22,25,2025,Hauts-de-France,274.0,2736.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,98.23,2,1,1,1,6,1,292.25,0.9375534644995723,1,-0.2982216195768263,1,57.50000000000001
2025-06-29,26,2025,Hauts-de-France,286.0,2861.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,110.29,2,1,1,1,6,1,287.75,0.9939183318853171,1,0.2523413704111607,1,57.50000000000001
2025-07-06,27,2025,Hauts-de-France,248.0,2481.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,85.65,2,1,1,1,7,1,277.25,0.8944995491433724,1,-0.38469706519533897,1,57.50000000000001
2025-07-13,28,2025,Hauts-de-France,251.0,2512.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,99.35,2,1,1,1,7,1,264.75,0.9480642115203022,1,-0.25423458221605044,1,57.50000000000001
2025-07-20,29,2025,Hauts-de-France,254.0,2537.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,111.08,2,1,1,1,7,1,259.75,0.9778633301251203,1,-0.12377209923676188,1,57.50000000000001
2025-07-27,30,2025,Hauts-de-France,255.0,2545.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,100.56,2,1,1,1,7,1,252.0,1.0119047619047619,1,-0.08028460491033237,1,57.50000000000001
2025-08-03,31,2025,Hauts-de-France,247.0,2469.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,78.3,2,1,1,1,8,1,251.75,0.9811320754716981,1,1.633412216383039,1,57.50000000000001
2025-08-10,32,2025,Hauts-de-France,210.0,2101.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,74.94,2,1,1,1,8,1,241.5,0.8695652173913043,1,0.31106310441654283,1,57.50000000000001
2025-08-17,33,2025,Hauts-de-France,180.0,1800.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,66.43,2,1,1,1,8,1,223.0,0.8071748878923767,1,-0.7611118512319676,1,57.50000000000001
2025-08-24,34,2025,Hauts-de-France,179.0,1788.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,72.1,2,1,1,1,8,1,204.0,0.8774509803921569,1,-0.7968510164202512,1,57.50000000000001
2025-08-31,35,2025,Hauts-de-France,148.0,1477.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,54.35,2,1,1,1,8,1,179.25,0.8256624825662483,1,-1.9047651372570453,1,57.50000000000001
2025-09-07,36,2025,Hauts-de-France,152.0,1523.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,46.4,2,1,1,1,9,1,164.75,0.9226100151745068,1,0.6205203987567672,1,57.50000000000001
2025-09-14,37,2025,Hauts-de-France,150.0,1499.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,49.28,2,1,1,1,9,1,157.25,0.9538950715421304,1,0.5527779971457665,1,57.50000000000001
2025-09-21,38,2025,Hauts-de-France,96.0,956.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,30.28,2,1,1,1,9,1,136.5,0.7032967032967034,1,-1.2762668463512556,1,57.50000000000001
2025-09-28,39,2025,Hauts-de-France,80.0,796.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,45.32,2,1,1,1,9,1,119.5,0.6694560669456067,1,-1.8182060592392622,1,57.50000000000001
2025-10-05,40,2025,Hauts-de-France,68.0,676.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,40.7,2,1,1,1,10,1,98.5,0.6903553299492385,1,-0.3509349088533264,1,57.50000000000001
2025-10-12,41,2025,Hauts-de-France,89.0,889.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,21.25,2,1,1,1,10,1,83.25,1.0690690690690692,1,0.44412924149487326,1,57.50000000000001
2025-10-19,42,2025,Hauts-de-France,51.0,511.0,,,32,6000000,19.5,2023,INSEE_estimations_2023,54.2,47.9,57.5,54.1,55.1,52.6,34.4,2,1,1,1,10,1,72.0,0.7083333333333334,1,-0.9945582686590119,1,57.50000000000001
2020-01-05,1,2020,Normandie,0.0,0.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,14.56,1,2,1,1,1,2,,,1,-1.2200375309656215,1,62.5
2020-01-12,2,2020,Normandie,38.0,382.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,19.49,1,2,1,1,1,2,,,1,0.16772134572032946,1,62.5
2020-01-19,3,2020,Normandie,78.0,783.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,36.24,1,2,1,1,1,2,,,1,1.6285201632844883,1,62.5
2020-01-26,4,2020,Normandie,73.0,734.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,27.97,1,2,1,1,1,2,47.25,1.5449735449735449,2,1.4459203110889685,1,72.50000000000001
2020-02-02,5,2020,Normandie,69.0,689.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,10.04,1,2,1,1,2,2,64.5,1.069767441860465,1,-0.13576275734870863,1,62.5
2020-02-09,6,2020,Normandie,87.0,872.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,36.42,1,2,1,1,2,2,76.75,1.1335504885993486,1,0.6902866958152664,1,62.5
2020-02-16,7,2020,Normandie,78.0,775.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,37.66,1,2,1,1,2,2,76.75,1.01628664495114,1,0.27726196923327884,1,62.5
2020-02-23,8,2020,Normandie,85.0,848.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,43.14,1,2,1,1,2,2,79.75,1.0658307210031348,1,0.5985034232414913,1,62.5
2020-03-01,9,2020,Normandie,76.0,756.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,37.82,1,2,1,1,3,2,81.5,0.9325153374233128,1,-1.6131740259946754,1,62.5
2020-03-08,10,2020,Normandie,111.0,1107.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,42.11,1,2,1,1,3,2,87.5,1.2685714285714285,1,-0.3417399521289804,1,62.5
2020-03-15,11,2020,Normandie,143.0,1426.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,60.95,1,2,1,1,3,2,103.75,1.378313253012048,1,0.8207140582625122,1,62.5
2020-03-22,12,2020,Normandie,165.0,1645.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,56.59,1,2,1,1,3,2,123.75,1.3333333333333333,1,1.6199011904066634,1,62.5
2020-03-29,13,2020,Normandie,179.0,1786.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,58.38,1,2,1,1,3,2,149.5,1.1973244147157192,1,2.1284748199529413,2,67.5
2020-04-05,14,2020,Normandie,145.0,1449.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,68.64,1,2,1,1,4,1,158.0,0.9177215189873418,1,-1.1045017445328627,1,55.00000000000001
2020-04-12,15,2020,Normandie,156.0,1556.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,55.87,1,2,1,1,4,1,161.25,0.9674418604651163,1,-0.5888175683927316,1,55.00000000000001
2020-04-19,16,2020,Normandie,182.0,1817.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,76.28,1,2,1,1,4,1,165.5,1.0996978851963746,1,0.6300723024839419,1,55.00000000000001
2020-04-26,17,2020,Normandie,172.0,1724.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,85.02,1,2,1,1,4,1,163.75,1.050381679389313,1,0.1612685059929136,1,55.00000000000001
2020-05-03,18,2020,Normandie,142.0,1422.0,,,28,3300000,21.9,2023,INSEE_estimations_2023,44.8,53.4,59.1,54.9,58.4,57.1,74.46,1,2,1,1,5,1,163.0,0.8711656441717791,1,-2.2750958280193454,2,60.0
