date,week,year,region,urgences_grippe,urgences_totales
2021-06-06,22,2021,Hauts-de-France,288.0,2878.0
2021-06-13,23,2021,Hauts-de-France,276.0,2757.0
2021-06-20,24,2021,Hauts-de-France,228.0,2279.0
2021-06-27,25,2021,Hauts-de-France,264.0,2640.0
2021-07-04,26,2021,Hauts-de-France,292.0,2921.0
2021-07-11,27,2021,Hauts-de-France,293.0,2927.0
2021-07-18,28,2021,Hauts-de-France,247.0,2473.0
2021-07-25,29,2021,Hauts-de-France,236.0,2356.0
2021-08-01,30,2021,Hauts-de-France,260.0,2600.0
2021-08-08,31,2021,Hauts-de-France,207.0,2074.0
2021-08-15,32,2021,Hauts-de-France,236.0,2360.0
2021-08-22,33,2021,Hauts-de-France,167.0,1674.0
2021-08-29,34,2021,Hauts-de-France,177.0,1774.0
2021-09-05,35,2021,Hauts-de-France,165.0,1645.0
2021-09-12,36,2021,Hauts-de-France,141.0,1411.0
2021-09-19,37,2021,Hauts-de-France,153.0,1529.0
2021-09-26,38,2021,Hauts-de-France,116.0,1164.0
2021-10-03,39,2021,Hauts-de-France,129.0,1287.0
2021-10-10,40,2021,Hauts-de-France,83.0,829.0
2021-10-17,41,2021,Hauts-de-France,96.0,958.0
2021-10-24,42,2021,Hauts-de-France,101.0,1012.0
2021-10-31,43,2021,Hauts-de-France,29.0,293.0
2021-11-07,44,2021,Hauts-de-France,32.0,320.0
2021-11-14,45,2021,Hauts-de-France,39.0,390.0
2021-11-21,46,2021,Hauts-de-France,28.0,280.0
2021-11-28,47,2021,Hauts-de-France,32.0,321.0
2021-12-05,48,2021,Hauts-de-France,10.0,98.0
2021-12-12,49,2021,Hauts-de-France,24.0,237.0
2021-12-19,50,2021,Hauts-de-France,27.0,272.0
2021-12-26,51,2021,Hauts-de-France,17.0,165.0
2022-01-02,52,2022,Hauts-de-France,47.0,465.0
2022-01-09,1,2022,Hauts-de-France,5.0,47.0
2022-01-16,2,2022,Hauts-de-France,54.0,539.0
2022-01-23,3,2022,Hauts-de-France,53.0,529.0
2022-01-30,4,2022,Hauts-de-France,48.0,480.0
2022-02-06,5,2022,Hauts-de-France,82.0,820.0
2022-02-13,6,2022,Hauts-de-France,87.0,871.0
2022-02-20,7,2022,Hauts-de-France,115.0,1149.0
2022-02-27,8,2022,Hauts-de-France,113.0,1126.0
2022-03-06,9,2022,Hauts-de-France,133.0,1331.0
2022-03-13,10,2022,Hauts-de-France,162.0,1619.0
2022-03-20,11,2022,Hauts-de-France,220.0,2200.0
2022-03-27,12,2022,Hauts-de-France,179.0,1788.0
2022-04-03,13,2022,Hauts-de-France,158.0,1575.0
2022-04-10,14,2022,Hauts-de-France,228.0,2276.0
2022-04-17,15,2022,Hauts-de-France,243.0,2426.0
2022-04-24,16,2022,Hauts-de-France,236.0,2356.0
2022-05-01,17,2022,Hauts-de-France,247.0,2470.0
2022-05-08,18,2022,Hauts-de-France,240.0,2401.0
2022-05-15,19,2022,Hauts-de-France,293.0,2929.0
2022-05-22,20,2022,Hauts-de-France,280.0,2802.0
2022-05-29,21,2022,Hauts-de-France,285.0,2849.0
2022-06-05,22,2022,Hauts-de-France,272.0,2719.0
2022-06-12,23,2022,Hauts-de-France,343.0,3426.0
2022-06-19,24,2022,Hauts-de-France,269.0,2691.0
2022-06-26,25,2022,Hauts-de-France,285.0,2850.0
2022-07-03,26,2022,Hauts-de-France,279.0,2787.0
2022-07-10,27,2022,Hauts-de-France,269.0,2687.0
2022-07-17,28,2022,Hauts-de-France,239.0,2392.0
2022-07-24,29,2022,Hauts-de-France,240.0,2403.0
2022-07-31,30,2022,Hauts-de-France,258.0,2580.0
2022-08-07,31,2022,Hauts-de-France,213.0,2129.0
2022-08-14,32,2022,Hauts-de-France,185.0,1854.0
2022-08-21,33,2022,Hauts-de-France,208.0,2078.0
2022-08-28,34,2022,Hauts-de-France,176.0,1758.0
2022-09-04,35,2022,Hauts-de-France,160.0,1599.0
2022-09-11,36,2022,Hauts-de-France,160.0,1602.0
2022-09-18,37,2022,Hauts-de-France,97.0,973.0
2022-09-25,38,2022,Hauts-de-France,140.0,1396.0
2022-10-02,39,2022,Hauts-de-France,123.0,1234.0
2022-10-09,40,2022,Hauts-de-France,99.0,987.0
2022-10-16,41,2022,Hauts-de-France,57.0,567.0
2022-10-23,42,2022,Hauts-de-France,20.0,203.0
2022-10-30,43,2022,Hauts-de-France,80.0,804.0
2022-11-06,44,2022,Hauts-de-France,23.0,233.0
2022-11-13,45,2022,Hauts-de-France,22.0,224.0
2022-11-20,46,2022,Hauts-de-France,42.0,420.0
2022-11-27,47,2022,Hauts-de-France,17.0,167.0
2022-12-04,48,2022,Hauts-de-France,21.0,206.0
2022-12-11,49,2022,Hauts-de-France,0.0,4.0
2022-12-18,50,2022,Hauts-de-France,28.0,276.0
2022-12-25,51,2022,Hauts-de-France,60.0,603.0
2023-01-01,52,2023,Hauts-de-France,24.0,243.0
2023-01-08,1,2023,Hauts-de-France,23.0,234.0
2023-01-15,2,2023,Hauts-de-France,78.0,779.0
2023-01-22,3,2023,Hauts-de-France,50.0,497.0
2023-01-29,4,2023,Hauts-de-France,39.0,388.0
2023-02-05,5,2023,Hauts-de-France,80.0,795.0
2023-02-12,6,2023,Hauts-de-France,78.0,775.0
2023-02-19,7,2023,Hauts-de-France,129.0,1290.0
2023-02-26,8,2023,Hauts-de-France,138.0,1379.0
2023-03-05,9,2023,Hauts-de-France,132.0,1319.0
2023-03-12,10,2023,Hauts-de-France,129.0,1286.0
2023-03-19,11,2023,Hauts-de-France,179.0,1789.0
2023-03-26,12,2023,Hauts-de-France,182.0,1820.0
2023-04-02,13,2023,Hauts-de-France,219.0,2188.0
2023-04-09,14,2023,Hauts-de-France,229.0,2295.0
2023-04-16,15,2023,Hauts-de-France,210.0,2104.0
2023-04-23,16,2023,Hauts-de-France,206.0,2061.0
2023-04-30,17,2023,Hauts-de-France,289.0,2894.0
2023-05-07,18,2023,Hauts-de-France,243.0,2429.0
2023-05-14,19,2023,Hauts-de-France,274.0,2736.0
2023-05-21,20,2023,Hauts-de-France,264.0,2638.0
2023-05-28,21,2023,Hauts-de-France,287.0,2865.0
2023-06-04,22,2023,Hauts-de-France,290.0,2904.0
2023-06-11,23,2023,Hauts-de-France,298.0,2976.0
2023-06-18,24,2023,Hauts-de-France,279.0,2787.0
2023-06-25,25,2023,Hauts-de-France,279.0,2788.0
2023-07-02,26,2023,Hauts-de-France,286.0,2861.0
2023-07-09,27,2023,Hauts-de-France,268.0,2684.0
2023-07-16,28,2023,Hauts-de-France,257.0,2566.0
2023-07-23,29,2023,Hauts-de-France,239.0,2385.0
2023-07-30,30,2023,Hauts-de-France,215.0,2154.0
2023-08-06,31,2023,Hauts-de-France,235.0,2355.0
2023-08-13,32,2023,Hauts-de-France,210.0,2104.0
2023-08-20,33,2023,Hauts-de-France,232.0,2325.0
2023-08-27,34,2023,Hauts-de-France,191.0,1914.0
2023-09-03,35,2023,Hauts-de-France,177.0,1774.0
2023-09-10,36,2023,Hauts-de-France,151.0,1513.0
2023-09-17,37,2023,Hauts-de-France,133.0,1335.0
2023-09-24,38,2023,Hauts-de-France,109.0,1089.0
2023-10-01,39,2023,Hauts-de-France,91.0,911.0
2023-10-08,40,2023,Hauts-de-France,98.0,978.0
2023-10-15,41,2023,Hauts-de-France,87.0,866.0
2023-10-22,42,2023,Hauts-de-France,70.0,701.0
2023-10-29,43,2023,Hauts-de-France,73.0,731.0
2023-11-05,44,2023,Hauts-de-France,35.0,354.0
2023-11-12,45,2023,Hauts-de-France,25.0,249.0
2023-11-19,46,2023,Hauts-de-France,0.0,0.0
2023-11-26,47,2023,Hauts-de-France,40.0,402.0
2023-12-03,48,2023,Hauts-de-France,43.0,427.0
2023-12-10,49,2023,Hauts-de-France,0.0,0.0
2023-12-17,50,2023,Hauts-de-France,42.0,421.0
2023-12-24,51,2023,Hauts-de-France,24.0,240.0
2023-12-31,52,2023,Hauts-de-France,31.0,310.0
2024-01-07,1,2024,Hauts-de-France,45.0,455.0
2024-01-14,2,2024,Hauts-de-France,96.0,957.0
2024-01-21,3,2024,Hauts-de-France,32.0,323.0
2024-01-28,4,2024,Hauts-de-France,61.0,608.0
2024-02-04,5,2024,Hauts-de-France,84.0,837.0
2024-02-11,6,2024,Hauts-de-France,56.0,558.0
2024-02-18,7,2024,Hauts-de-France,82.0,817.0
2024-02-25,8,2024,Hauts-de-France,86.0,859.0
2024-03-03,9,2024,Hauts-de-France,102.0,1021.0
2024-03-10,10,2024,Hauts-de-France,135.0,1355.0
2024-03-17,11,2024,Hauts-de-France,180.0,1804.0
2024-03-24,12,2024,Hauts-de-France,165.0,1651.0
2024-03-31,13,2024,Hauts-de-France,210.0,2101.0
2024-04-07,14,2024,Hauts-de-France,196.0,1960.0
2024-04-14,15,2024,Hauts-de-France,204.0,2040.0
2024-04-21,16,2024,Hauts-de-France,243.0,2428.0
2024-04-28,17,2024,Hauts-de-France,276.0,2764.0
2024-05-05,18,2024,Hauts-de-France,259.0,2593.0
2024-05-12,19,2024,Hauts-de-France,228.0,2276.0
2024-05-19,20,2024,Hauts-de-France,252.0,2517.0
2024-05-26,21,2024,Hauts-de-France,283.0,2828.0
2024-06-02,22,2024,Hauts-de-France,280.0,2795.0
2024-06-09,23,2024,Hauts-de-France,295.0,2946.0
2024-06-16,24,2024,Hauts-de-France,279.0,2792.0
2024-06-23,25,2024,Hauts-de-France,293.0,2930.0
2024-06-30,26,2024,Hauts-de-France,246.0,2461.0
2024-07-07,27,2024,Hauts-de-France,275.0,2753.0
2024-07-14,28,2024,Hauts-de-France,300.0,3005.0
2024-07-21,29,2024,Hauts-de-France,270.0,2700.0
2024-07-28,30,2024,Hauts-de-France,215.0,2148.0
2024-08-04,31,2024,Hauts-de-France,232.0,2321.0
2024-08-11,32,2024,Hauts-de-France,225.0,2246.0
2024-08-18,33,2024,Hauts-de-France,201.0,2012.0
2024-08-25,34,2024,Hauts-de-France,204.0,2042.0
2024-09-01,35,2024,Hauts-de-France,179.0,1795.0
2024-09-08,36,2024,Hauts-de-France,141.0,1412.0
2024-09-15,37,2024,Hauts-de-France,103.0,1031.0
2024-09-22,38,2024,Hauts-de-France,124.0,1244.0
2024-09-29,39,2024,Hauts-de-France,76.0,759.0
2024-10-06,40,2024,Hauts-de-France,91.0,909.0
2024-10-13,41,2024,Hauts-de-France,51.0,506.0
2024-10-20,42,2024,Hauts-de-France,59.0,592.0
2024-10-27,43,2024,Hauts-de-France,39.0,391.0
2024-11-03,44,2024,Hauts-de-France,14.0,139.0
2024-11-10,45,2024,Hauts-de-France,17.0,169.0
2024-11-17,46,2024,Hauts-de-France,28.0,277.0
2024-11-24,47,2024,Hauts-de-France,33.0,330.0
2024-12-01,48,2024,Hauts-de-France,10.0,99.0
2024-12-08,49,2024,Hauts-de-France,10.0,100.0
2024-12-15,50,2024,Hauts-de-France,7.0,66.0
2024-12-22,51,2024,Hauts-de-France,15.0,153.0
2024-12-29,52,2024,Hauts-de-France,6.0,56.0
2025-01-05,1,2025,Hauts-de-France,11.0,105.0
2025-01-12,2,2025,Hauts-de-France,41.0,413.0
2025-01-19,3,2025,Hauts-de-France,41.0,408.0
2025-01-26,4,2025,Hauts-de-France,21.0,209.0
2025-02-02,5,2025,Hauts-de-France,78.0,777.0
2025-02-09,6,2025,Hauts-de-France,113.0,1125.0
2025-02-16,7,2025,Hauts-de-France,102.0,1023.0
2025-02-23,8,2025,Hauts-de-France,93.0,929.0
2025-03-02,9,2025,Hauts-de-France,157.0,1569.0
2025-03-09,10,2025,Hauts-de-France,159.0,1585.0
2025-03-16,11,2025,Hauts-de-France,162.0,1618.0
2025-03-23,12,2025,Hauts-de-France,167.0,1667.0
2025-03-30,13,2025,Hauts-de-France,182.0,1815.0
2025-04-06,14,2025,Hauts-de-France,224.0,2241.0
2025-04-13,15,2025,Hauts-de-France,224.0,2235.0
2025-04-20,16,2025,Hauts-de-France,271.0,2707.0
2025-04-27,17,2025,Hauts-de-France,243.0,2429.0
2025-05-04,18,2025,Hauts-de-France,316.0,3162.0
2025-05-11,19,2025,Hauts-de-France,282.0,2821.0
2025-05-18,20,2025,Hauts-de-France,278.0,2780.0
2025-05-25,21,2025,Hauts-de-France,294.0,2937.0
2025-06-01,22,2025,Hauts-de-France,304.0,3045.0
2025-06-08,23,2025,Hauts-de-France,290.0,2898.0
2025-06-15,24,2025,Hauts-de-France,301.0,3014.0
2025-06-22,25,2025,Hauts-de-France,274.0,2736.0
2025-06-29,26,2025,Hauts-de-France,286.0,2861.0
2025-07-06,27,2025,Hauts-de-France,248.0,2481.0
2025-07-13,28,2025,Hauts-de-France,251.0,2512.0
2025-07-20,29,2025,Hauts-de-France,254.0,2537.0
2025-07-27,30,2025,Hauts-de-France,255.0,2545.0
2025-08-03,31,2025,Hauts-de-France,247.0,2469.0
2025-08-10,32,2025,Hauts-de-France,210.0,2101.0
2025-08-17,33,2025,Hauts-de-France,180.0,1800.0
2025-08-24,34,2025,Hauts-de-France,179.0,1788.0
2025-08-31,35,2025,Hauts-de-France,148.0,1477.0
2025-09-07,36,2025,Hauts-de-France,152.0,1523.0
2025-09-14,37,2025,Hauts-de-France,150.0,1499.0
2025-09-21,38,2025,Hauts-de-France,96.0,956.0
2025-09-28,39,2025,Hauts-de-France,80.0,796.0
2025-10-05,40,2025,Hauts-de-France,68.0,676.0
2025-10-12,41,2025,Hauts-de-France,89.0,889.0
2025-10-19,42,2025,Hauts-de-France,51.0,511.0
2020-01-05,1,2020,Normandie,0.0,0.0
2020-01-12,2,2020,Normandie,38.0,382.0
2020-01-19,3,2020,Normandie,78.0,783.0
2020-01-26,4,2020,Normandie,73.0,734.0
2020-02-02,5,2020,Normandie,69.0,689.0
2020-02-09,6,2020,Normandie,87.0,872.0
2020-02-16,7,2020,Normandie,78.0,775.0
2020-02-23,8,2020,Normandie,85.0,848.0
2020-03-01,9,2020,Normandie,76.0,756.0
2020-03-08,10,2020,Normandie,111.0,1107.0
2020-03-15,11,2020,Normandie,143.0,1426.0
2020-03-22,12,2020,Normandie,165.0,1645.0
2020-03-29,13,2020,Normandie,179.0,1786.0
2020-04-05,14,2020,Normandie,145.0,1449.0
2020-04-12,15,2020,Normandie,156.0,1556.0
2020-04-19,16,2020,Normandie,182.0,1817.0
2020-04-26,17,2020,Normandie,172.0,1724.0
2020-05-03,18,2020,Normandie,142.0,1422.0
2020-05-10,19,2020,Normandie,211.0,2114.0
2020-05-17,20,2020,Normandie,190.0,1901.0
2020-05-24,21,2020,Normandie,206.0,2059.0
2020-05-31,22,2020,Normandie,241.0,2407.0
2020-06-07,23,2020,Normandie,235.0,2353.0
2020-06-14,24,2020,Normandie,230.0,2301.0
2020-06-21,25,2020,Normandie,233.0,2335.0
2020-06-28,26,2020,Normandie,202.0,2024.0
2020-07-05,27,2020,Normandie,213.0,2128.0
2020-07-12,28,2020,Normandie,205.0,2054.0
2020-07-19,29,2020,Normandie,155.0,1550.0
2020-07-26,30,2020,Normandie,166.0,1660.0
2020-08-02,31,2020,Normandie,172.0,1720.0
2020-08-09,32,2020,Normandie,186.0,1865.0
2020-08-16,33,2020,Normandie,139.0,1390.0
2020-08-23,34,2020,Normandie,136.0,1365.0
2020-08-30,35,2020,Normandie,87.0,865.0
2020-09-06,36,2020,Normandie,91.0,910.0
2020-09-13,37,2020,Normandie,60.0,600.0
2020-09-20,38,2020,Normandie,80.0,801.0
2020-09-27,39,2020,Normandie,31.0,310.0
2020-10-04,40,2020,Normandie,71.0,711.0
2020-10-11,41,2020,Normandie,60.0,599.0
2020-10-18,42,2020,Normandie,54.0,544.0
2020-10-25,43,2020,Normandie,20.0,197.0
2020-11-01,44,2020,Normandie,26.0,264.0
2020-11-08,45,2020,Normandie,0.0,0.0
2020-11-15,46,2020,Normandie,21.0,209.0
2020-11-22,47,2020,Normandie,41.0,413.0
2020-11-29,48,2020,Normandie,3.0,26.0
2020-12-06,49,2020,Normandie,40.0,399.0
2020-12-13,50,2020,Normandie,35.0,350.0
2020-12-20,51,2020,Normandie,19.0,187.0
2020-12-27,52,2020,Normandie,7.0,65.0
2021-01-03,53,2021,Normandie,9.0,93.0
2021-01-10,1,2021,Normandie,15.0,148.0
2021-01-17,2,2021,Normandie,19.0,188.0
2021-01-24,3,2021,Normandie,21.0,209.0
2021-01-31,4,2021,Normandie,39.0,386.0
2021-02-07,5,2021,Normandie,48.0,477.0
2021-02-14,6,2021,Normandie,49.0,493.0
2021-02-21,7,2021,Normandie,93.0,931.0
2021-02-28,8,2021,Normandie,125.0,1254.0
2021-03-07,9,2021,Normandie,98.0,983.0
2021-03-14,10,2021,Normandie,97.0,971.0
2021-03-21,11,2021,Normandie,123.0,1231.0
2021-03-28,12,2021,Normandie,146.0,1460.0
2021-04-04,13,2021,Normandie,146.0,1461.0
2021-04-11,14,2021,Normandie,140.0,1400.0
2021-04-18,15,2021,Normandie,175.0,1749.0
2021-04-25,16,2021,Normandie,198.0,1981.0
2021-05-02,17,2021,Normandie,194.0,1938.0
2021-05-09,18,2021,Normandie,202.0,2020.0
2021-05-16,19,2021,Normandie,231.0,2308.0
2021-05-23,20,2021,Normandie,225.0,2248.0
2021-05-30,21,2021,Normandie,190.0,1904.0
2021-06-06,22,2021,Normandie,215.0,2148.0
2021-06-13,23,2021,Normandie,248.0,2483.0
2021-06-20,24,2021,Normandie,180.0,1803.0
2021-06-27,25,2021,Normandie,226.0,2263.0
2021-07-04,26,2021,Normandie,214.0,2138.0
2021-07-11,27,2021,Normandie,180.0,1796.0
2021-07-18,28,2021,Normandie,170.0,1696.0
2021-07-25,29,2021,Normandie,189.0,1892.0
2021-08-01,30,2021,Normandie,198.0,1982.0
2021-08-08,31,2021,Normandie,171.0,1715.0
2021-08-15,32,2021,Normandie,143.0,1432.0
2021-08-22,33,2021,Normandie,103.0,1025.0
2021-08-29,34,2021,Normandie,130.0,1303.0
2021-09-05,35,2021,Normandie,133.0,1326.0
2021-09-12,36,2021,Normandie,97.0,972.0
2021-09-19,37,2021,Normandie,97.0,975.0
2021-09-26,38,2021,Normandie,61.0,607.0
2021-10-03,39,2021,Normandie,108.0,1084.0
2021-10-10,40,2021,Normandie,38.0,375.0
2021-10-17,41,2021,Normandie,66.0,661.0
2021-10-24,42,2021,Normandie,72.0,718.0
2021-10-31,43,2021,Normandie,45.0,449.0
2021-11-07,44,2021,Normandie,55.0,553.0
2021-11-14,45,2021,Normandie,3.0,32.0
2021-11-21,46,2021,Normandie,27.0,269.0
2021-11-28,47,2021,Normandie,29.0,294.0
2021-12-05,48,2021,Normandie,5.0,47.0
2021-12-12,49,2021,Normandie,29.0,295.0
2021-12-19,50,2021,Normandie,0.0,0.0
2021-12-26,51,2021,Normandie,51.0,513.0
2022-01-02,52,2022,Normandie,26.0,256.0
2022-01-09,1,2022,Normandie,0.0,0.0
2022-01-16,2,2022,Normandie,59.0,591.0
2022-01-23,3,2022,Normandie,41.0,413.0
2022-01-30,4,2022,Normandie,64.0,640.0
2022-02-06,5,2022,Normandie,58.0,576.0
2022-02-13,6,2022,Normandie,58.0,584.0
2022-02-20,7,2022,Normandie,71.0,710.0
2022-02-27,8,2022,Normandie,69.0,686.0
2022-03-06,9,2022,Normandie,102.0,1024.0
2022-03-13,10,2022,Normandie,115.0,1147.0
2022-03-20,11,2022,Normandie,116.0,1160.0
2022-03-27,12,2022,Normandie,77.0,768.0
2022-04-03,13,2022,Normandie,181.0,1813.0
2022-04-10,14,2022,Normandie,136.0,1360.0
2022-04-17,15,2022,Normandie,192.0,1925.0
2022-04-24,16,2022,Normandie,202.0,2015.0
2022-05-01,17,2022,Normandie,174.0,1740.0
2022-05-08,18,2022,Normandie,195.0,1955.0
2022-05-15,19,2022,Normandie,155.0,1548.0
2022-05-22,20,2022,Normandie,239.0,2387.0
2022-05-29,21,2022,Normandie,192.0,1915.0
2022-06-05,22,2022,Normandie,193.0,1926.0
2022-06-12,23,2022,Normandie,219.0,2187.0
2022-06-19,24,2022,Normandie,179.0,1794.0
2022-06-26,25,2022,Normandie,229.0,2293.0
2022-07-03,26,2022,Normandie,199.0,1992.0
2022-07-10,27,2022,Normandie,201.0,2015.0
2022-07-17,28,2022,Normandie,202.0,2019.0
2022-07-24,29,2022,Normandie,196.0,1957.0
2022-07-31,30,2022,Normandie,144.0,1443.0
2022-08-07,31,2022,Normandie,210.0,2100.0
2022-08-14,32,2022,Normandie,157.0,1569.0
2022-08-21,33,2022,Normandie,125.0,1246.0
2022-08-28,34,2022,Normandie,124.0,1237.0
2022-09-04,35,2022,Normandie,146.0,1455.0
2022-09-11,36,2022,Normandie,95.0,951.0
2022-09-18,37,2022,Normandie,130.0,1298.0
2022-09-25,38,2022,Normandie,91.0,914.0
2022-10-02,39,2022,Normandie,72.0,719.0
2022-10-09,40,2022,Normandie,58.0,577.0
2022-10-16,41,2022,Normandie,38.0,377.0
2022-10-23,42,2022,Normandie,26.0,263.0
2022-10-30,43,2022,Normandie,50.0,496.0
2022-11-06,44,2022,Normandie,20.0,199.0
2022-11-13,45,2022,Normandie,37.0,369.0
2022-11-20,46,2022,Normandie,22.0,222.0
2022-11-27,47,2022,Normandie,7.0,68.0
2022-12-04,48,2022,Normandie,0.0,0.0
2022-12-11,49,2022,Normandie,23.0,232.0
2022-12-18,50,2022,Normandie,14.0,135.0
2022-12-25,51,2022,Normandie,47.0,468.0
2023-01-01,52,2023,Normandie,0.0,0.0
2023-01-08,1,2023,Normandie,6.0,60.0
2023-01-15,2,2023,Normandie,5.0,49.0
2023-01-22,3,2023,Normandie,48.0,484.0
2023-01-29,4,2023,Normandie,97.0,970.0
2023-02-05,5,2023,Normandie,87.0,870.0
2023-02-12,6,2023,Normandie,62.0,620.0
2023-02-19,7,2023,Normandie,80.0,804.0
2023-02-26,8,2023,Normandie,55.0,547.0
2023-03-05,9,2023,Normandie,136.0,1359.0
2023-03-12,10,2023,Normandie,80.0,796.0
2023-03-19,11,2023,Normandie,151.0,1510.0
2023-03-26,12,2023,Normandie,119.0,1188.0
2023-04-02,13,2023,Normandie,137.0,1371.0
2023-04-09,14,2023,Normandie,167.0,1667.0
2023-04-16,15,2023,Normandie,183.0,1832.0
2023-04-23,16,2023,Normandie,169.0,1686.0
2023-04-30,17,2023,Normandie,166.0,1665.0
2023-05-07,18,2023,Normandie,158.0,1584.0
2023-05-14,19,2023,Normandie,197.0,1973.0
2023-05-21,20,2023,Normandie,234.0,2343.0
2023-05-28,21,2023,Normandie,176.0,1758.0
2023-06-04,22,2023,Normandie,191.0,1907.0
2023-06-11,23,2023,Normandie,199.0,1995.0
2023-06-18,24,2023,Normandie,199.0,1994.0
2023-06-25,25,2023,Normandie,206.0,2055.0
2023-07-02,26,2023,Normandie,169.0,1693.0
2023-07-09,27,2023,Normandie,187.0,1867.0
2023-07-16,28,2023,Normandie,192.0,1922.0
2023-07-23,29,2023,Normandie,158.0,1584.0
2023-07-30,30,2023,Normandie,171.0,1715.0
2023-08-06,31,2023,Normandie,169.0,1693.0
2023-08-13,32,2023,Normandie,182.0,1819.0
2023-08-20,33,2023,Normandie,152.0,1521.0
2023-08-27,34,2023,Normandie,138.0,1381.0
2023-09-03,35,2023,Normandie,130.0,1299.0
2023-09-10,36,2023,Normandie,124.0,1245.0
2023-09-17,37,2023,Normandie,80.0,802.0
2023-09-24,38,2023,Normandie,88.0,875.0
2023-10-01,39,2023,Normandie,83.0,833.0
2023-10-08,40,2023,Normandie,67.0,668.0
2023-10-15,41,2023,Normandie,77.0,775.0
2023-10-22,42,2023,Normandie,64.0,635.0
2023-10-29,43,2023,Normandie,36.0,358.0
2023-11-05,44,2023,Normandie,46.0,462.0
2023-11-12,45,2023,Normandie,0.0,0.0
2023-11-19,46,2023,Normandie,61.0,611.0
2023-11-26,47,2023,Normandie,1.0,14.0
2023-12-03,48,2023,Normandie,0.0,0.0
2023-12-10,49,2023,Normandie,0.0,0.0
2023-12-17,50,2023,Normandie,0.0,0.0
2023-12-24,51,2023,Normandie,0.0,0.0
2023-12-31,52,2023,Normandie,25.0,246.0
2024-01-07,1,2024,Normandie,25.0,250.0
2024-01-14,2,2024,Normandie,44.0,442.0
2024-01-21,3,2024,Normandie,52.0,525.0
2024-01-28,4,2024,Normandie,42.0,422.0
2024-02-04,5,2024,Normandie,44.0,441.0
2024-02-11,6,2024,Normandie,66.0,659.0
2024-02-18,7,2024,Normandie,106.0,1064.0
2024-02-25,8,2024,Normandie,34.0,345.0
2024-03-03,9,2024,Normandie,104.0,1045.0
2024-03-10,10,2024,Normandie,115.0,1146.0
2024-03-17,11,2024,Normandie,100.0,1002.0
2024-03-24,12,2024,Normandie,138.0,1375.0
2024-03-31,13,2024,Normandie,148.0,1485.0
2024-04-07,14,2024,Normandie,153.0,1527.0
2024-04-14,15,2024,Normandie,158.0,1578.0
2024-04-21,16,2024,Normandie,183.0,1829.0
2024-04-28,17,2024,Normandie,202.0,2017.0
2024-05-05,18,2024,Normandie,197.0,1965.0
2024-05-12,19,2024,Normandie,189.0,1890.0
2024-05-19,20,2024,Normandie,211.0,2109.0
2024-05-26,21,2024,Normandie,212.0,2115.0
2024-06-02,22,2024,Normandie,177.0,1772.0
2024-06-09,23,2024,Normandie,214.0,2142.0
2024-06-16,24,2024,Normandie,221.0,2211.0
2024-06-23,25,2024,Normandie,224.0,2244.0
2024-06-30,26,2024,Normandie,248.0,2482.0
2024-07-07,27,2024,Normandie,207.0,2069.0
2024-07-14,28,2024,Normandie,212.0,2124.0
2024-07-21,29,2024,Normandie,208.0,2079.0
2024-07-28,30,2024,Normandie,187.0,1873.0
2024-08-04,31,2024,Normandie,176.0,1758.0
2024-08-11,32,2024,Normandie,221.0,2205.0
2024-08-18,33,2024,Normandie,108.0,1077.0
2024-08-25,34,2024,Normandie,155.0,1552.0
2024-09-01,35,2024,Normandie,102.0,1018.0
2024-09-08,36,2024,Normandie,107.0,1074.0
2024-09-15,37,2024,Normandie,107.0,1069.0
2024-09-22,38,2024,Normandie,85.0,849.0
2024-09-29,39,2024,Normandie,120.0,1201.0
2024-10-06,40,2024,Normandie,101.0,1014.0
2024-10-13,41,2024,Normandie,94.0,940.0
2024-10-20,42,2024,Normandie,46.0,462.0
2024-10-27,43,2024,Normandie,51.0,515.0
2024-11-03,44,2024,Normandie,34.0,339.0
2024-11-10,45,2024,Normandie,1.0,14.0
2024-11-17,46,2024,Normandie,0.0,0.0
2024-11-24,47,2024,Normandie,14.0,144.0
2024-12-01,48,2024,Normandie,42.0,421.0
2024-12-08,49,2024,Normandie,4.0,42.0
2024-12-15,50,2024,Normandie,36.0,365.0
2024-12-22,51,2024,Normandie,32.0,317.0
2024-12-29,52,2024,Normandie,48.0,480.0
2025-01-05,1,2025,Normandie,0.0,0.0
2025-01-12,2,2025,Normandie,4.0,42.0
2025-01-19,3,2025,Normandie,30.0,300.0
2025-01-26,4,2025,Normandie,67.0,672.0
2025-02-02,5,2025,Normandie,71.0,706.0
2025-02-09,6,2025,Normandie,107.0,1072.0
2025-02-16,7,2025,Normandie,73.0,726.0
2025-02-23,8,2025,Normandie,52.0,522.0
2025-03-02,9,2025,Normandie,118.0,1176.0
2025-03-09,10,2025,Normandie,102.0,1018.0
2025-03-16,11,2025,Normandie,94.0,945.0
2025-03-23,12,2025,Normandie,164.0,1644.0
2025-03-30,13,2025,Normandie,134.0,1337.0
2025-04-06,14,2025,Normandie,129.0,1288.0
2025-04-13,15,2025,Normandie,180.0,1798.0
2025-04-20,16,2025,Normandie,181.0,1810.0
2025-04-27,17,2025,Normandie,181.0,1811.0
2025-05-04,18,2025,Normandie,214.0,2141.0
2025-05-11,19,2025,Normandie,194.0,1943.0
2025-05-18,20,2025,Normandie,180.0,1796.0
