date,week,year,region,temperature,humidity,precipitation,wind_speed
2020-05-17,20,2020,Hauts-de-France,22.4,82.6,12.6,16.0
2020-05-24,21,2020,Hauts-de-France,21.8,65.7,1.7,0.6
2020-05-31,22,2020,Hauts-de-France,26.3,66.8,4.2,0.2
2020-06-07,23,2020,Hauts-de-France,22.6,59.9,4.0,14.1
2020-06-14,24,2020,Hauts-de-France,25.5,81.6,0.6,17.4
2020-06-21,25,2020,Hauts-de-France,26.1,65.6,16.9,0.3
2020-06-28,26,2020,Hauts-de-France,21.8,77.4,0.8,18.5
2020-07-05,27,2020,Hauts-de-France,26.1,84.6,7.0,0.6
2020-07-12,28,2020,Hauts-de-France,24.0,79.2,3.4,7.1
2020-07-19,29,2020,Hauts-de-France,22.5,85.6,4.2,5.6
2020-07-26,30,2020,Hauts-de-France,18.3,63.6,15.8,1.0
2020-08-02,31,2020,Hauts-de-France,17.6,65.4,4.6,5.6
2020-08-09,32,2020,Hauts-de-France,17.6,78.9,5.7,23.2
2020-08-16,33,2020,Hauts-de-France,20.6,80.2,5.5,18.4
2020-08-23,34,2020,Hauts-de-France,18.9,87.9,7.6,10.0
2020-08-30,35,2020,Hauts-de-France,17.9,84.0,1.3,7.2
2020-09-06,36,2020,Hauts-de-France,13.6,66.4,6.1,3.1
2020-09-13,37,2020,Hauts-de-France,14.1,79.3,1.1,8.1
2020-09-20,38,2020,Hauts-de-France,10.8,84.5,1.0,3.1
2020-09-27,39,2020,Hauts-de-France,8.2,74.1,0.9,7.7
2020-10-04,40,2020,Hauts-de-France,11.1,80.4,8.3,13.3
2020-10-11,41,2020,Hauts-de-France,8.7,62.3,7.1,14.3
2020-10-18,42,2020,Hauts-de-France,8.1,87.3,3.0,17.1
2020-10-25,43,2020,Hauts-de-France,6.1,74.9,10.4,4.0
2020-11-01,44,2020,Hauts-de-France,8.3,54.3,8.1,4.9
2020-11-08,45,2020,Hauts-de-France,5.1,63.9,5.3,4.5
2020-11-15,46,2020,Hauts-de-France,3.3,61.6,0.7,4.9
2020-11-22,47,2020,Hauts-de-France,7.1,72.0,3.2,9.9
2020-11-29,48,2020,Hauts-de-France,5.2,65.4,1.4,28.0
2020-12-06,49,2020,Hauts-de-France,8.5,57.7,2.3,13.0
2020-12-13,50,2020,Hauts-de-France,4.6,34.1,18.7,13.3
2020-12-20,51,2020,Hauts-de-France,3.6,58.1,4.2,6.1
2020-12-27,52,2020,Hauts-de-France,5.2,50.4,0.1,6.3
2021-01-03,53,2021,Hauts-de-France,1.2,50.7,3.2,20.8
2021-01-10,1,2021,Hauts-de-France,4.4,47.7,7.1,16.5
2021-01-17,2,2021,Hauts-de-France,5.8,38.6,9.1,26.7
2021-01-24,3,2021,Hauts-de-France,7.7,53.0,2.2,27.6
2021-01-31,4,2021,Hauts-de-France,7.9,29.8,2.3,1.7
2021-02-07,5,2021,Hauts-de-France,10.5,54.3,12.2,10.4
2021-02-14,6,2021,Hauts-de-France,10.8,49.6,1.2,16.6
2021-02-21,7,2021,Hauts-de-France,12.1,40.0,13.1,18.3
2021-02-28,8,2021,Hauts-de-France,11.9,50.8,1.6,26.1
2021-03-07,9,2021,Hauts-de-France,12.7,45.6,12.3,10.6
2021-03-14,10,2021,Hauts-de-France,15.2,54.8,3.1,44.5
2021-03-21,11,2021,Hauts-de-France,16.2,22.5,3.8,0.3
2021-03-28,12,2021,Hauts-de-France,16.1,53.7,9.1,4.3
2021-04-04,13,2021,Hauts-de-France,16.0,52.6,1.8,5.7
2021-04-11,14,2021,Hauts-de-France,16.2,43.8,16.0,14.8
2021-04-18,15,2021,Hauts-de-France,19.2,45.3,6.8,4.0
2021-04-25,16,2021,Hauts-de-France,22.1,47.3,5.5,3.3
2021-05-02,17,2021,Hauts-de-France,22.2,55.6,2.1,5.9
2021-05-09,18,2021,Hauts-de-France,23.5,55.1,1.7,19.4
2021-05-16,19,2021,Hauts-de-France,25.1,63.9,1.2,13.0
2021-05-23,20,2021,Hauts-de-France,20.4,52.6,24.2,3.6
2021-05-30,21,2021,Hauts-de-France,21.7,71.0,11.4,1.7
2021-06-06,22,2021,Hauts-de-France,28.2,69.5,6.6,15.5
2021-06-13,23,2021,Hauts-de-France,24.7,86.0,1.3,32.1
2021-06-20,24,2021,Hauts-de-France,21.6,68.6,11.3,32.0
2021-06-27,25,2021,Hauts-de-France,22.1,77.7,0.7,0.9
2021-07-04,26,2021,Hauts-de-France,26.8,69.9,4.0,2.2
2021-07-11,27,2021,Hauts-de-France,24.9,81.4,3.4,21.8
2021-07-18,28,2021,Hauts-de-France,20.9,60.1,3.6,27.5
2021-07-25,29,2021,Hauts-de-France,22.3,88.7,2.8,11.7
2021-08-01,30,2021,Hauts-de-France,20.3,79.2,3.9,7.7
2021-08-08,31,2021,Hauts-de-France,21.5,77.4,1.5,3.5
2021-08-15,32,2021,Hauts-de-France,17.7,59.8,19.4,2.7
2021-08-22,33,2021,Hauts-de-France,18.2,95.0,7.8,25.3
2021-08-29,34,2021,Hauts-de-France,18.2,74.0,9.2,17.1
2021-09-05,35,2021,Hauts-de-France,14.1,74.4,8.3,8.9
2021-09-12,36,2021,Hauts-de-France,15.8,81.9,0.3,5.0
2021-09-19,37,2021,Hauts-de-France,10.5,81.8,2.7,9.6
2021-09-26,38,2021,Hauts-de-France,8.0,83.4,4.9,10.1
2021-10-03,39,2021,Hauts-de-France,12.7,84.2,2.9,7.7
2021-10-10,40,2021,Hauts-de-France,7.4,78.9,0.8,9.3
2021-10-17,41,2021,Hauts-de-France,8.8,66.4,5.8,11.0
2021-10-24,42,2021,Hauts-de-France,7.4,59.8,6.1,0.9
2021-10-31,43,2021,Hauts-de-France,7.1,66.1,6.3,16.1
2021-11-07,44,2021,Hauts-de-France,6.3,77.3,3.7,0.4
2021-11-14,45,2021,Hauts-de-France,6.8,49.5,0.3,13.7
2021-11-21,46,2021,Hauts-de-France,3.5,75.2,0.4,12.7
2021-11-28,47,2021,Hauts-de-France,5.7,46.7,3.1,2.2
2021-12-05,48,2021,Hauts-de-France,4.1,60.3,8.6,16.5
2021-12-12,49,2021,Hauts-de-France,2.3,50.7,5.4,3.0
2021-12-19,50,2021,Hauts-de-France,4.3,36.3,1.1,13.6
2021-12-26,51,2021,Hauts-de-France,0.4,57.6,2.2,2.1
2022-01-02,52,2022,Hauts-de-France,3.7,48.0,11.3,3.5
2022-01-09,1,2022,Hauts-de-France,5.4,53.6,6.0,8.7
2022-01-16,2,2022,Hauts-de-France,8.7,29.8,0.9,0.4
2022-01-23,3,2022,Hauts-de-France,9.2,48.1,0.5,3.6
2022-01-30,4,2022,Hauts-de-France,4.9,27.3,0.0,5.7
2022-02-06,5,2022,Hauts-de-France,4.0,40.6,10.8,1.8
2022-02-13,6,2022,Hauts-de-France,11.2,42.3,6.0,10.7
2022-02-20,7,2022,Hauts-de-France,12.4,48.8,1.5,15.1
2022-02-27,8,2022,Hauts-de-France,10.8,25.7,17.3,19.8
2022-03-06,9,2022,Hauts-de-France,17.9,40.7,1.2,14.0
2022-03-13,10,2022,Hauts-de-France,14.3,40.2,1.3,11.3
2022-03-20,11,2022,Hauts-de-France,12.4,38.4,4.8,6.4
2022-03-27,12,2022,Hauts-de-France,18.7,51.8,1.3,6.6
2022-04-03,13,2022,Hauts-de-France,17.2,69.4,1.2,13.8
2022-04-10,14,2022,Hauts-de-France,19.0,36.6,6.6,10.6
2022-04-17,15,2022,Hauts-de-France,16.0,43.1,6.5,3.3
2022-04-24,16,2022,Hauts-de-France,22.0,51.4,6.3,1.8
2022-05-01,17,2022,Hauts-de-France,21.4,43.5,1.3,30.1
2022-05-08,18,2022,Hauts-de-France,19.9,66.1,1.2,35.9
2022-05-15,19,2022,Hauts-de-France,24.8,50.1,1.1,21.4
2022-05-22,20,2022,Hauts-de-France,27.2,61.5,8.4,18.1
2022-05-29,21,2022,Hauts-de-France,26.3,53.6,5.4,0.0
2022-06-05,22,2022,Hauts-de-France,23.5,75.8,6.8,32.2
2022-06-12,23,2022,Hauts-de-France,22.5,62.9,15.7,3.2
2022-06-19,24,2022,Hauts-de-France,22.7,57.1,3.2,2.3
2022-06-26,25,2022,Hauts-de-France,21.9,72.7,4.1,17.1
2022-07-03,26,2022,Hauts-de-France,29.0,90.0,16.9,1.2
2022-07-10,27,2022,Hauts-de-France,23.7,81.5,0.1,19.4
2022-07-17,28,2022,Hauts-de-France,22.9,86.0,6.7,3.4
2022-07-24,29,2022,Hauts-de-France,23.8,86.4,1.2,1.9
2022-07-31,30,2022,Hauts-de-France,22.8,89.3,9.7,3.4
2022-08-07,31,2022,Hauts-de-France,21.4,75.3,8.7,6.9
2022-08-14,32,2022,Hauts-de-France,17.7,74.2,2.2,6.1
2022-08-21,33,2022,Hauts-de-France,19.4,84.0,1.3,1.3
2022-08-28,34,2022,Hauts-de-France,12.7,82.4,0.6,5.7
2022-09-04,35,2022,Hauts-de-France,15.6,67.3,14.3,13.2
2022-09-11,36,2022,Hauts-de-France,12.5,56.7,12.4,8.4
2022-09-18,37,2022,Hauts-de-France,11.7,74.9,1.7,4.9
2022-09-25,38,2022,Hauts-de-France,13.5,73.0,1.5,3.0
2022-10-02,39,2022,Hauts-de-France,8.3,84.0,0.2,3.2
2022-10-09,40,2022,Hauts-de-France,10.8,78.2,2.3,0.3
2022-10-16,41,2022,Hauts-de-France,7.7,53.3,1.7,16.4
2022-10-23,42,2022,Hauts-de-France,5.1,61.1,1.2,8.9
2022-10-30,43,2022,Hauts-de-France,10.2,67.6,2.9,0.9
2022-11-06,44,2022,Hauts-de-France,8.1,56.8,14.2,1.5
2022-11-13,45,2022,Hauts-de-France,5.4,87.8,4.4,12.0
2022-11-20,46,2022,Hauts-de-France,2.3,64.3,1.4,1.2
2022-11-27,47,2022,Hauts-de-France,0.4,66.7,4.2,5.2
2022-12-04,48,2022,Hauts-de-France,4.0,31.9,5.2,17.4
2022-12-11,49,2022,Hauts-de-France,4.9,46.2,8.6,15.6
2022-12-18,50,2022,Hauts-de-France,5.9,69.8,11.2,6.6
2022-12-25,51,2022,Hauts-de-France,3.8,52.8,13.0,13.3
2023-01-01,52,2023,Hauts-de-France,5.0,63.4,6.3,25.6
2023-01-08,1,2023,Hauts-de-France,5.2,45.6,0.8,3.5
2023-01-15,2,2023,Hauts-de-France,8.5,44.5,1.6,5.6
2023-01-22,3,2023,Hauts-de-France,8.0,24.2,3.9,5.4
2023-01-29,4,2023,Hauts-de-France,8.8,55.3,2.2,11.1
2023-02-05,5,2023,Hauts-de-France,5.7,18.4,5.2,10.7
2023-02-12,6,2023,Hauts-de-France,11.3,39.6,6.7,13.0
2023-02-19,7,2023,Hauts-de-France,6.3,47.7,8.3,0.1
2023-02-26,8,2023,Hauts-de-France,11.9,30.3,0.7,3.2
2023-03-05,9,2023,Hauts-de-France,14.0,49.2,1.7,1.1
2023-03-12,10,2023,Hauts-de-France,16.4,35.7,8.8,9.3
2023-03-19,11,2023,Hauts-de-France,14.3,51.8,0.2,8.7
2023-03-26,12,2023,Hauts-de-France,17.5,35.0,1.2,6.7
2023-04-02,13,2023,Hauts-de-France,16.6,38.1,10.0,11.0
2023-04-09,14,2023,Hauts-de-France,15.2,45.1,3.3,5.8
2023-04-16,15,2023,Hauts-de-France,19.4,34.0,0.0,2.5
2023-04-23,16,2023,Hauts-de-France,20.2,40.0,3.7,3.3
2023-04-30,17,2023,Hauts-de-France,21.6,48.4,0.1,1.7
2023-05-07,18,2023,Hauts-de-France,23.0,62.5,6.4,7.6
2023-05-14,19,2023,Hauts-de-France,24.5,64.9,6.1,7.0
2023-05-21,20,2023,Hauts-de-France,26.6,71.5,0.8,4.3
2023-05-28,21,2023,Hauts-de-France,25.2,65.3,1.3,3.3
2023-06-04,22,2023,Hauts-de-France,22.8,60.0,3.3,14.4
2023-06-11,23,2023,Hauts-de-France,24.6,75.1,9.7,29.2
2023-06-18,24,2023,Hauts-de-France,23.7,69.6,2.6,11.0
2023-06-25,25,2023,Hauts-de-France,22.4,51.8,6.5,2.2
2023-07-02,26,2023,Hauts-de-France,22.3,65.5,3.1,2.9
2023-07-09,27,2023,Hauts-de-France,22.8,67.4,1.4,15.8
2023-07-16,28,2023,Hauts-de-France,21.8,78.8,5.0,9.2
2023-07-23,29,2023,Hauts-de-France,22.8,71.7,5.3,14.5
2023-07-30,30,2023,Hauts-de-France,24.4,69.0,2.1,16.3
2023-08-06,31,2023,Hauts-de-France,17.3,75.5,0.4,3.0
2023-08-13,32,2023,Hauts-de-France,21.3,71.3,25.2,19.8
2023-08-20,33,2023,Hauts-de-France,19.9,87.8,3.0,9.3
2023-08-27,34,2023,Hauts-de-France,17.8,84.1,7.8,33.1
2023-09-03,35,2023,Hauts-de-France,16.9,86.4,13.0,12.3
2023-09-10,36,2023,Hauts-de-France,14.7,89.3,3.9,4.0
2023-09-17,37,2023,Hauts-de-France,12.8,74.7,1.3,9.1
2023-09-24,38,2023,Hauts-de-France,13.7,75.7,5.9,2.3
2023-10-01,39,2023,Hauts-de-France,7.8,73.8,0.6,20.3
2023-10-08,40,2023,Hauts-de-France,9.0,67.9,1.9,4.9
2023-10-15,41,2023,Hauts-de-France,7.1,83.6,2.0,0.5
2023-10-22,42,2023,Hauts-de-France,8.0,71.4,0.7,8.3
2023-10-29,43,2023,Hauts-de-France,9.2,62.0,0.2,22.0
2023-11-05,44,2023,Hauts-de-France,9.1,65.1,1.8,2.3
2023-11-12,45,2023,Hauts-de-France,6.7,67.7,1.2,14.2
2023-11-19,46,2023,Hauts-de-France,4.2,59.9,2.9,12.7
2023-11-26,47,2023,Hauts-de-France,4.0,38.9,0.2,7.5
2023-12-03,48,2023,Hauts-de-France,4.5,40.2,2.2,17.1
2023-12-10,49,2023,Hauts-de-France,1.9,47.6,3.6,3.9
2023-12-17,50,2023,Hauts-de-France,0.8,50.9,0.9,1.5
2023-12-24,51,2023,Hauts-de-France,5.6,42.2,0.2,9.8
2023-12-31,52,2023,Hauts-de-France,8.3,36.3,2.6,15.1
2024-01-07,1,2024,Hauts-de-France,4.0,46.7,5.2,33.7
2024-01-14,2,2024,Hauts-de-France,4.8,36.1,2.0,1.1
2024-01-21,3,2024,Hauts-de-France,7.3,31.0,6.7,5.0
2024-01-28,4,2024,Hauts-de-France,8.8,30.7,0.7,16.9
2024-02-04,5,2024,Hauts-de-France,12.1,58.3,0.7,0.2
2024-02-11,6,2024,Hauts-de-France,10.9,40.7,1.4,1.8
2024-02-18,7,2024,Hauts-de-France,7.9,47.2,10.2,2.4
2024-02-25,8,2024,Hauts-de-France,15.1,64.1,5.8,9.6
2024-03-03,9,2024,Hauts-de-France,10.9,59.1,1.4,11.8
2024-03-10,10,2024,Hauts-de-France,12.4,39.4,5.7,2.8
2024-03-17,11,2024,Hauts-de-France,16.5,47.4,13.4,30.5
2024-03-24,12,2024,Hauts-de-France,16.8,47.5,3.9,19.4
2024-03-31,13,2024,Hauts-de-France,15.6,61.9,2.2,7.4
2024-04-07,14,2024,Hauts-de-France,21.5,52.9,9.8,14.7
2024-04-14,15,2024,Hauts-de-France,16.0,47.9,1.4,12.3
2024-04-21,16,2024,Hauts-de-France,16.9,49.0,0.3,21.1
2024-04-28,17,2024,Hauts-de-France,22.7,51.4,0.9,2.9
2024-05-05,18,2024,Hauts-de-France,19.2,51.8,0.8,6.9
2024-05-12,19,2024,Hauts-de-France,22.2,58.4,13.2,27.9
2024-05-19,20,2024,Hauts-de-France,21.9,60.4,0.9,8.3
2024-05-26,21,2024,Hauts-de-France,21.1,89.6,7.0,8.8
2024-06-02,22,2024,Hauts-de-France,25.1,72.1,2.3,38.8
2024-06-09,23,2024,Hauts-de-France,22.6,76.3,5.5,13.1
2024-06-16,24,2024,Hauts-de-France,24.7,68.5,6.0,1.5
2024-06-23,25,2024,Hauts-de-France,27.2,60.1,6.0,2.7
2024-06-30,26,2024,Hauts-de-France,23.4,74.7,1.2,0.1
2024-07-07,27,2024,Hauts-de-France,24.7,77.6,1.4,31.9
2024-07-14,28,2024,Hauts-de-France,21.8,77.3,1.7,27.9
2024-07-21,29,2024,Hauts-de-France,20.7,64.3,9.7,2.1
2024-07-28,30,2024,Hauts-de-France,22.8,80.9,7.4,0.2
2024-08-04,31,2024,Hauts-de-France,17.2,76.1,2.8,32.9
2024-08-11,32,2024,Hauts-de-France,18.8,77.3,29.4,23.0
2024-08-18,33,2024,Hauts-de-France,15.8,84.8,1.6,1.2
2024-08-25,34,2024,Hauts-de-France,17.3,78.8,1.2,5.1
2024-09-01,35,2024,Hauts-de-France,18.0,83.0,0.7,9.8
2024-09-08,36,2024,Hauts-de-France,14.1,70.7,2.7,9.0
2024-09-15,37,2024,Hauts-de-France,14.4,77.7,0.9,39.7
2024-09-22,38,2024,Hauts-de-France,11.7,65.9,6.9,3.2
2024-09-29,39,2024,Hauts-de-France,10.1,84.3,1.3,17.9
2024-10-06,40,2024,Hauts-de-France,7.1,73.5,2.1,16.6
2024-10-13,41,2024,Hauts-de-France,6.5,82.7,4.5,16.8
2024-10-20,42,2024,Hauts-de-France,5.9,64.7,18.2,7.4
2024-10-27,43,2024,Hauts-de-France,9.2,64.1,9.0,6.9
2024-11-03,44,2024,Hauts-de-France,3.9,76.3,15.4,14.2
2024-11-10,45,2024,Hauts-de-France,4.4,52.4,9.3,2.9
2024-11-17,46,2024,Hauts-de-France,4.2,71.8,0.8,17.2
2024-11-24,47,2024,Hauts-de-France,3.7,62.9,11.2,1.0
2024-12-01,48,2024,Hauts-de-France,4.2,57.1,7.1,17.5
2024-12-08,49,2024,Hauts-de-France,1.6,50.2,4.8,4.6
2024-12-15,50,2024,Hauts-de-France,5.7,47.4,17.9,8.5
2024-12-22,51,2024,Hauts-de-France,7.1,59.2,2.0,4.4
2024-12-29,52,2024,Hauts-de-France,4.0,40.8,1.8,3.4
2025-01-05,1,2025,Hauts-de-France,2.1,39.6,6.0,5.2
2025-01-12,2,2025,Hauts-de-France,9.0,48.3,5.2,2.3
2025-01-19,3,2025,Hauts-de-France,8.6,29.5,5.2,7.9
2025-01-26,4,2025,Hauts-de-France,6.3,37.4,3.8,0.8
2025-02-02,5,2025,Hauts-de-France,9.8,10.0,1.9,15.9
2025-02-09,6,2025,Hauts-de-France,8.3,28.8,4.3,24.6
2025-02-16,7,2025,Hauts-de-France,12.5,36.0,11.2,12.3
2025-02-23,8,2025,Hauts-de-France,13.9,36.5,5.5,5.4
2025-03-02,9,2025,Hauts-de-France,16.9,47.0,0.8,4.3
2025-03-09,10,2025,Hauts-de-France,13.4,33.5,2.3,0.4
2025-03-16,11,2025,Hauts-de-France,13.1,23.2,7.1,2.0
2025-03-23,12,2025,Hauts-de-France,15.9,43.2,1.4,0.3
2025-03-30,13,2025,Hauts-de-France,18.4,59.7,2.1,6.3
2025-04-06,14,2025,Hauts-de-France,18.7,55.1,0.5,0.0
2025-04-13,15,2025,Hauts-de-France,20.1,52.5,0.6,24.1
2025-04-20,16,2025,Hauts-de-France,17.2,50.6,2.7,7.0
2025-04-27,17,2025,Hauts-de-France,21.3,63.5,0.7,10.3
2025-05-04,18,2025,Hauts-de-France,20.7,32.9,16.0,4.5
2025-05-11,19,2025,Hauts-de-France,19.7,59.7,5.2,5.0
2025-05-18,20,2025,Hauts-de-France,19.6,54.7,7.8,1.8
2025-05-25,21,2025,Hauts-de-France,22.5,67.2,2.6,4.2
2025-06-01,22,2025,Hauts-de-France,25.2,57.4,3.3,12.2
2025-06-08,23,2025,Hauts-de-France,22.3,52.6,0.1,16.6
2025-06-15,24,2025,Hauts-de-France,26.5,84.1,4.1,0.8
2025-06-22,25,2025,Hauts-de-France,23.1,65.6,2.9,4.2
2025-06-29,26,2025,Hauts-de-France,24.3,80.7,4.0,17.8
2025-07-06,27,2025,Hauts-de-France,24.5,88.4,5.4,11.1
2025-07-13,28,2025,Hauts-de-France,23.7,87.6,5.5,15.4
2025-07-20,29,2025,Hauts-de-France,16.6,79.6,1.2,11.0
2025-07-27,30,2025,Hauts-de-France,21.0,75.0,0.2,37.2
2025-08-03,31,2025,Hauts-de-France,21.9,74.6,15.8,3.6
2025-08-10,32,2025,Hauts-de-France,18.5,81.1,6.6,2.0
2025-08-17,33,2025,Hauts-de-France,19.2,70.4,3.5,0.7
2025-08-24,34,2025,Hauts-de-France,16.8,65.1,1.9,6.8
2025-08-31,35,2025,Hauts-de-France,16.0,92.7,0.1,3.7
2025-09-07,36,2025,Hauts-de-France,15.0,81.9,0.1,12.9
2025-09-14,37,2025,Hauts-de-France,10.6,69.3,3.1,27.9
2025-09-21,38,2025,Hauts-de-France,9.8,64.8,0.1,4.6
2025-09-28,39,2025,Hauts-de-France,7.5,76.5,3.1,2.0
2025-10-05,40,2025,Hauts-de-France,10.4,76.5,3.7,0.1
2025-10-12,41,2025,Hauts-de-France,6.3,86.0,3.6,35.6
2025-10-19,42,2025,Hauts-de-France,8.4,79.0,5.4,0.5
2020-01-05,1,2020,Normandie,4.1,32.0,0.8,6.9
2020-01-12,2,2020,Normandie,8.9,43.9,2.2,0.5
2020-01-19,3,2020,Normandie,6.9,42.5,3.2,3.0
2020-01-26,4,2020,Normandie,10.0,47.4,4.5,9.9
2020-02-02,5,2020,Normandie,7.6,47.7,5.5,0.2
2020-02-09,6,2020,Normandie,7.6,47.7,14.1,12.0
2020-02-16,7,2020,Normandie,10.1,32.0,9.6,6.7
2020-02-23,8,2020,Normandie,12.4,37.5,9.4,2.3
2020-03-01,9,2020,Normandie,16.6,48.5,0.9,5.8
2020-03-08,10,2020,Normandie,11.5,30.9,3.8,51.0
2020-03-15,11,2020,Normandie,16.7,54.3,0.2,10.2
2020-03-22,12,2020,Normandie,15.8,53.8,6.4,21.6
2020-03-29,13,2020,Normandie,20.8,48.6,3.8,2.0
2020-04-05,14,2020,Normandie,17.7,46.8,0.1,1.8
2020-04-12,15,2020,Normandie,23.4,59.4,2.2,6.2
2020-04-19,16,2020,Normandie,18.8,46.8,1.1,12.5
2020-04-26,17,2020,Normandie,24.0,61.8,3.2,3.6
2020-05-03,18,2020,Normandie,23.8,60.6,8.5,11.0
2020-05-10,19,2020,Normandie,25.8,57.8,2.5,6.6
2020-05-17,20,2020,Normandie,22.4,73.7,0.6,9.3
2020-05-24,21,2020,Normandie,26.7,66.7,1.6,2.2
2020-05-31,22,2020,Normandie,24.4,62.6,8.5,12.1
2020-06-07,23,2020,Normandie,22.8,70.3,4.5,24.5
2020-06-14,24,2020,Normandie,24.1,79.5,2.5,11.2
2020-06-21,25,2020,Normandie,23.5,82.3,1.5,20.2
2020-06-28,26,2020,Normandie,24.3,74.4,6.6,11.4
2020-07-05,27,2020,Normandie,22.5,87.1,2.4,6.1
2020-07-12,28,2020,Normandie,21.6,71.9,1.6,30.4
2020-07-19,29,2020,Normandie,26.1,66.0,6.6,11.7
2020-07-26,30,2020,Normandie,22.6,92.8,6.4,5.4
2020-08-02,31,2020,Normandie,19.8,72.8,24.9,18.1
2020-08-09,32,2020,Normandie,17.7,72.2,4.4,14.6
2020-08-16,33,2020,Normandie,16.4,85.2,3.2,0.0
2020-08-23,34,2020,Normandie,16.8,79.9,1.4,4.4
2020-08-30,35,2020,Normandie,18.4,75.6,2.2,34.0
2020-09-06,36,2020,Normandie,16.5,73.6,3.5,25.6
2020-09-13,37,2020,Normandie,12.7,86.6,16.4,0.1
2020-09-20,38,2020,Normandie,10.4,73.5,4.9,12.5
2020-09-27,39,2020,Normandie,11.4,73.9,4.8,6.7
2020-10-04,40,2020,Normandie,9.6,90.2,0.8,31.7
2020-10-11,41,2020,Normandie,12.3,69.2,5.7,2.6
2020-10-18,42,2020,Normandie,8.7,70.1,5.5,5.5
2020-10-25,43,2020,Normandie,10.5,70.1,1.1,14.4
2020-11-01,44,2020,Normandie,5.1,77.2,14.4,4.1
2020-11-08,45,2020,Normandie,7.0,83.5,6.7,1.6
2020-11-15,46,2020,Normandie,6.9,58.7,7.0,19.8
2020-11-22,47,2020,Normandie,4.7,72.2,14.3,20.0
2020-11-29,48,2020,Normandie,1.6,61.7,0.9,10.8
2020-12-06,49,2020,Normandie,4.7,63.5,0.6,25.1
2020-12-13,50,2020,Normandie,6.9,57.2,8.2,31.7
2020-12-20,51,2020,Normandie,6.3,52.6,3.3,0.2
2020-12-27,52,2020,Normandie,4.7,45.1,6.0,23.3
2021-01-03,53,2021,Normandie,4.5,44.0,3.1,10.1
2021-01-10,1,2021,Normandie,3.1,51.3,7.3,7.1
2021-01-17,2,2021,Normandie,9.3,35.2,22.6,27.2
2021-01-24,3,2021,Normandie,4.8,45.3,6.2,2.0
2021-01-31,4,2021,Normandie,9.4,42.6,11.5,12.1
2021-02-07,5,2021,Normandie,13.5,41.3,1.5,9.9
2021-02-14,6,2021,Normandie,10.7,54.8,3.7,0.8
2021-02-21,7,2021,Normandie,10.1,51.7,3.4,0.8
2021-02-28,8,2021,Normandie,10.0,15.3,6.6,1.1
2021-03-07,9,2021,Normandie,11.0,19.6,6.4,8.0
2021-03-14,10,2021,Normandie,17.8,50.5,5.3,19.3
2021-03-21,11,2021,Normandie,17.8,32.7,2.7,4.6
2021-03-28,12,2021,Normandie,16.1,29.1,14.5,4.5
2021-04-04,13,2021,Normandie,21.6,44.3,8.9,21.4
2021-04-11,14,2021,Normandie,19.5,46.7,15.8,14.9
2021-04-18,15,2021,Normandie,18.8,42.9,10.8,32.2
2021-04-25,16,2021,Normandie,20.2,34.5,0.6,0.2
2021-05-02,17,2021,Normandie,17.9,51.8,4.1,0.9
2021-05-09,18,2021,Normandie,23.7,56.9,2.4,0.8
2021-05-16,19,2021,Normandie,23.3,73.1,0.8,19.5
2021-05-23,20,2021,Normandie,26.4,48.4,2.0,3.2
2021-05-30,21,2021,Normandie,22.2,76.6,2.9,8.5
2021-06-06,22,2021,Normandie,22.5,60.7,5.9,0.6
2021-06-13,23,2021,Normandie,24.0,67.9,2.2,11.9
2021-06-20,24,2021,Normandie,21.6,77.0,4.8,10.2
2021-06-27,25,2021,Normandie,26.7,62.5,3.2,11.2
2021-07-04,26,2021,Normandie,25.6,76.2,1.6,19.8
2021-07-11,27,2021,Normandie,22.5,94.3,0.4,34.9
2021-07-18,28,2021,Normandie,21.3,78.5,6.8,1.4
2021-07-25,29,2021,Normandie,22.8,83.7,4.9,0.8
2021-08-01,30,2021,Normandie,21.7,90.0,3.2,6.4
2021-08-08,31,2021,Normandie,22.0,64.7,3.7,2.3
2021-08-15,32,2021,Normandie,19.9,71.2,4.4,5.7
2021-08-22,33,2021,Normandie,13.9,71.2,6.5,6.0
2021-08-29,34,2021,Normandie,17.6,71.7,4.1,10.0
2021-09-05,35,2021,Normandie,18.6,74.4,1.7,2.3
2021-09-12,36,2021,Normandie,14.7,93.6,9.0,7.5
2021-09-19,37,2021,Normandie,14.4,85.1,0.7,3.2
2021-09-26,38,2021,Normandie,14.2,77.0,0.4,10.9
2021-10-03,39,2021,Normandie,11.7,61.2,0.7,6.4
2021-10-10,40,2021,Normandie,7.9,63.5,7.4,4.1
2021-10-17,41,2021,Normandie,8.4,59.4,4.7,6.1
2021-10-24,42,2021,Normandie,12.1,62.3,16.3,3.2
2021-10-31,43,2021,Normandie,6.8,69.7,10.0,5.4
2021-11-07,44,2021,Normandie,6.5,74.7,2.8,45.2
2021-11-14,45,2021,Normandie,5.9,60.6,2.4,17.3
2021-11-21,46,2021,Normandie,3.2,52.2,4.0,0.9
2021-11-28,47,2021,Normandie,7.4,54.0,10.0,1.2
2021-12-05,48,2021,Normandie,9.2,47.3,0.0,7.5
2021-12-12,49,2021,Normandie,2.4,57.4,3.3,6.5
2021-12-19,50,2021,Normandie,4.7,53.6,8.7,8.0
2021-12-26,51,2021,Normandie,6.3,55.3,0.6,5.7
2022-01-02,52,2022,Normandie,4.6,64.4,4.8,4.0
